thread_count,gsm,tensile_strength,shrinkage_percent,color_fastness,fabric_thickness,defect_count,elongation_percent,moisture_absorption,fabric_type,weave_type,finish_type,production_method,inspection_time_minutes,machine_temperature,fabric_quality
111.0,189.0,16.23928072993675,4.30239705900117,3,1.2976590488060886,14,36.20968976578208,5.960995916161043,0,2,2,1,5.164613333781317,38.32939099443684,1
249.0,273.0,114.45033066839235,6.937614763251687,1,1.077910803196337,8,28.242208705195058,4.765634265541839,3,0,2,0,5.086953369081984,28.29646033977505,2
190.0,142.0,108.53808597573445,2.0129939632590403,4,1.1027866783523022,7,27.009088219483584,12.909065290369025,3,0,0,0,31.168782442949976,40.07241532100654,0
197.0,276.0,18.57117697176629,4.360221969056878,5,0.4253482123151016,5,29.0609472466107,5.766535136879217,4,1,1,0,36.39224650530073,41.36183312472337,2
254.0,218.0,75.48821634566679,5.274222840636516,2,0.9287780895719692,2,38.50978837377995,6.992158157526718,0,1,0,0,26.088760156128693,29.445591167578463,0
166.0,331.0,101.64855259741122,5.291563298888764,1,0.69148319814424,13,28.39938044863332,6.984700975670032,3,1,2,0,55.18023111087113,38.71925744148982,1
124.0,112.0,44.029171098208224,6.915185827015378,1,0.2841462855642538,0,19.83162390668197,10.039754596043602,0,2,0,0,7.663559081887881,38.93903605155673,2
328.0,341.0,106.57419777386718,5.697115624418752,5,0.7641228841151582,14,13.368893157892565,11.946303910872883,2,1,0,0,14.495112745265008,25.373017365461383,2
276.0,101.0,82.78984270111897,9.943154147281389,3,1.4370680386738963,12,7.582656634124037,13.121347841389172,4,2,1,1,42.43106917215777,35.66343778453554,1
83.0,115.0,83.97966430489416,8.492180769162285,3,1.0738997734600524,1,27.65160029315568,3.1550613600660977,0,2,2,0,22.169920063764952,37.103218240671,0
341.0,197.0,27.74534891761624,5.274222840636516,5,0.6364612114552433,11,11.836620571777685,4.527554334057865,1,1,2,0,42.3143883642636,27.89544121681652,1
318.0,287.0,77.31413053167554,8.26030179379855,5,0.8864768557659922,1,38.71197436413311,9.867381365644205,2,2,1,1,10.30023066180098,35.20924455957188,0
342.0,107.0,79.92247321698875,3.2562695960840786,2,1.225478315720886,10,31.64075864276372,11.723694846602989,1,2,2,0,59.183045820152685,42.960724710392526,2
347.0,101.0,56.52691057345008,5.2740038699964655,1,1.1782164632854484,13,21.879530709172773,14.030202814481129,1,1,2,1,48.542511430994416,35.21910100394254,1
86.0,196.0,54.023127194466085,1.656338146277625,1,0.786586543635712,13,26.68422529869319,13.318369362072104,2,1,1,1,19.47867884552454,33.16681603234925,1
312.0,170.0,90.00170151791768,5.598429489398518,5,0.296635165229111,13,22.805207265352514,7.346203533912898,0,2,0,1,8.067295968562131,43.04949364836153,2
234.0,182.0,33.35132603595938,1.6913767952250165,3,0.2760539734965328,3,26.204705529999732,10.543896774688143,4,1,0,0,18.22503869353916,39.69723556191815,0
219.0,394.0,16.045855805828488,1.1307921644336447,2,0.4096491158713299,9,32.50795516166238,6.778393692560494,3,1,1,1,54.15588610214056,32.19940564306443,1
218.0,305.0,18.557402955521635,0.8269310184855745,5,0.3008286286546164,7,10.188705691816908,11.512396236737644,2,0,0,1,35.82357986256284,23.971542198053022,2
86.0,93.0,104.95802356337865,5.274222840636516,4,1.1088740952324794,2,11.567499485050243,3.4275771576479976,2,1,2,0,18.483389033462643,31.1687655734886,0
213.0,374.0,69.16842717933906,1.8004048117924298,1,0.4795278621758522,0,13.897866264855203,5.967489659752851,0,1,0,1,46.66192509929101,20.940253069737874,0
174.0,389.0,90.45841923100416,6.622368400147589,1,0.4857076781384853,5,22.0369709108306,7.741293195495722,0,0,2,0,49.58508324287944,23.04004238556609,2
121.0,166.0,36.75140797597854,5.274222840636516,2,1.0011118677181012,7,39.8571964239078,8.64486208616635,0,0,2,1,44.79172347322739,22.67094543677376,1
230.0,246.0,108.25449673442512,8.981211352132563,1,1.3431359135857928,10,9.594737290547789,3.881782885823371,4,1,1,1,17.235520264835348,41.67325885287278,1
349.0,191.0,67.77268260864915,1.5446841184652151,2,0.6120798084989187,5,27.778394102933788,12.815356163795592,1,1,0,1,26.60164911145428,28.43066335454876,0
132.0,314.0,67.77268260864915,2.955023497129903,3,0.7999639283553323,3,36.74482955590106,6.50879444779953,2,0,0,1,30.3939473094246,43.48614264952999,0
211.0,272.0,83.23401236236504,1.731506378269898,5,0.6204028596113139,11,23.72910196933832,9.33724284893048,2,2,2,0,27.49667719132965,33.47075434146742,2
179.0,169.0,15.471252055906604,3.731729750657947,4,0.4239127363768422,8,37.90496813408769,11.496307470793472,1,1,0,0,47.954036130777375,40.81738548915636,1
107.0,122.0,27.851680121849995,3.664791404608573,2,0.1817279597654426,8,13.410327644310804,14.30153146376611,0,2,2,0,26.979627163399947,40.80250190867166,1
262.0,276.0,22.731413702368467,8.518999603390158,5,1.4222048246692125,1,35.32003734965468,5.418988908740701,4,0,0,0,6.469891167154096,35.5402660532018,0
145.0,121.0,44.29424898752839,3.233468327157547,3,1.010506243477923,7,22.84177969156839,7.734986183981886,4,2,2,1,41.88311706702424,42.92373638206112,2
297.0,287.0,38.68029850332577,1.9970047130464996,4,1.0095669275299528,13,13.597786544702393,3.770657883472514,2,0,0,0,30.76778804460512,38.68653116086922,1
220.0,292.0,67.77268260864915,0.8074801601161048,4,1.3133281848654368,4,11.036466066796198,3.5275188209112227,4,2,1,0,10.35812539838672,36.13285053198436,0
309.0,188.0,42.35885188657837,5.042531647008492,3,1.4690911349176827,0,16.832101683712008,10.688737558170644,2,1,1,0,5.874302771118,32.81197294540438,0
162.0,205.0,50.23355593242749,4.642752527663422,3,0.527166286094083,10,6.181777512008135,5.66433113081751,1,0,2,1,49.130325781295376,21.02490804225236,1
160.0,107.0,42.14428277536473,6.082659054143441,5,0.5022287118860783,1,22.41832330938613,4.124741074197993,4,1,2,0,51.07732334558917,25.77423426663716,2
227.0,126.0,100.01222271390812,6.202586439588679,2,0.9603284597588958,11,27.922077065845524,6.023756984003052,4,0,1,0,29.18818810259179,41.40833538846096,1
196.0,237.0,92.66665825147322,9.260302250810474,5,1.416024041152298,2,7.263248458125392,8.887903659128465,2,1,2,1,31.19793091114388,36.28803944489289,0
236.0,107.0,77.75296613680595,8.582907018906184,3,0.8658470648718274,8,36.225679138816,4.930682662928593,1,2,0,1,56.27892076679935,31.387203489824696,2
261.0,251.0,20.13122406874883,4.806676125801139,2,0.3126445702550339,11,36.00676374865962,8.667006965305454,0,2,1,1,45.54847971225733,31.60707901193159,1
216.0,301.0,24.00521766659882,9.48037185514542,2,0.8720568938757721,8,39.61652187200423,3.0940374404604136,1,1,0,0,28.15214043680096,24.669175999382723,1
256.0,108.0,119.34341853625936,5.274222840636516,3,1.130394504506767,0,36.25748403313829,12.272970259050538,4,2,0,0,58.17413726363823,27.07665549251758,1
213.0,323.0,39.39652765279182,2.648397109660306,5,1.305653297151597,12,11.846866540832538,9.568927795730993,4,2,1,0,52.65107471344098,36.37629354746967,1
295.0,257.0,71.28706302330565,4.281900407591672,5,1.0826195336846287,9,25.76919082463196,13.383721175831184,2,0,2,1,44.08681675050076,27.697532558734004,2
149.0,281.0,67.77268260864915,2.478150394590168,3,0.8689865076229056,8,13.834876845968632,14.32130054694454,3,1,0,1,38.12746206411239,24.08594087454913,1
182.0,127.0,115.05542565628384,8.043815901095826,3,1.4608851150490991,14,13.425347614097149,10.17781275506157,0,1,1,0,24.923203701420004,43.15386906261993,1
246.0,96.0,105.32790575831362,2.573864581450277,5,0.2411118624658873,2,37.79116124673628,10.062515279542648,1,1,0,1,16.90815446600937,44.27103971580547,0
228.0,243.0,40.16915732586404,5.0887617243709045,3,1.2498274276070287,2,31.701969278294904,8.465457834611197,1,1,1,1,16.11247367432687,33.68822125456921,0
265.0,314.0,68.73417905024225,5.9440531929174165,1,0.668254154156629,1,19.81086588915246,10.418707322558806,1,0,1,1,14.506289204368372,36.98015635184005,0
301.0,355.0,54.03563212034765,0.8811481888963469,1,0.7280365207715231,14,38.00297596889694,8.88964960951326,0,0,2,1,36.0675903253519,36.17322492149707,1
235.0,173.0,67.77268260864915,6.801406890749568,1,1.4849937107041498,3,37.08565059201885,10.59054073197143,2,1,0,1,13.191484932840464,20.257536294448837,2
307.0,338.0,24.836446482053987,5.274222840636516,1,0.6600888377305854,9,17.465081559840826,13.674958506767387,2,1,1,0,51.00561244751864,33.55722252262272,1
283.0,248.0,28.55661369060482,5.274222840636516,2,0.8407014411216063,6,33.28533107155015,3.2894444911639744,0,2,0,1,21.45887453570129,20.844518900604967,1
169.0,99.0,34.447172909104026,2.4534877741626437,2,1.42189850242008,7,30.819745112050576,5.465114443320339,0,1,0,1,32.405243211084226,20.80311809503692,2
252.0,331.0,48.67621302437367,3.505822994776353,1,1.0732109449093312,0,10.045505663323391,9.862212967360774,0,2,0,0,50.389842136267575,33.58883654446614,0
81.0,341.0,38.07143569666731,7.9477360003625,2,1.409958552958655,7,25.733387517402445,6.061250988096544,1,1,0,1,22.207297149471017,26.81287200832758,1
97.0,353.0,37.034394731329726,3.904817267140512,5,0.8714570231795373,3,13.07087827107262,3.840465881524522,4,1,1,0,46.265593284487366,24.712254776711077,0
157.0,221.0,90.1700997550821,0.8544202383145907,4,0.7847860225985658,3,39.1991171600292,5.022985738671656,1,0,1,1,13.441705575863612,21.834071490669352,0
342.0,375.0,18.21489552531136,2.314824295787916,5,0.2149087449612064,0,28.83423218241286,3.37721818483544,0,2,2,0,11.439782437873024,25.57194010662853,0
306.0,398.0,50.98527462247358,9.116851209474214,4,1.297594650795681,14,33.806464583278085,7.632249834826352,4,2,0,1,54.30025570552702,30.278216705387432,2
96.0,243.0,38.794523157320896,5.274222840636516,1,0.3196361535191067,14,31.00388268674619,14.645339606535384,3,2,2,1,46.8000749472219,26.86101421370917,1
132.0,393.0,15.568434032515938,5.897305533110375,4,0.4650488971254456,3,14.630562816498925,10.564125045437429,0,1,2,1,14.031344591537012,33.92739205576889,2
90.0,398.0,65.64957828216455,7.786887386784601,4,0.7074989465243291,3,17.35223092041495,14.69071581108328,1,1,1,0,30.0092107786934,39.1391712143665,0
239.0,170.0,68.69806782885941,4.527079857111954,2,0.7799859718838772,12,21.74143261225089,12.203035326781142,0,2,2,1,54.95133033222543,34.25250874948908,1
150.0,299.0,67.77268260864915,7.706513785637826,4,1.409854589709658,13,9.54621536655334,4.418982097200429,2,0,1,0,20.56310726499067,36.75851858629704,1
176.0,281.0,33.563045033958126,2.736168602269736,2,0.7386770755198757,0,20.2422792848524,8.277345670512334,4,2,0,1,59.449133373771865,39.69504958443088,1
244.0,136.0,53.51483952283661,9.076314850724176,4,0.4291962797432432,7,10.40984671831812,9.910323931430456,0,1,2,0,39.21264409987784,34.15726691146618,1
133.0,115.0,58.7620046771485,8.41767793933419,1,0.2528243861748924,8,20.720332824224755,13.434852893746182,0,1,0,0,59.63367819356783,32.86191990683511,1
261.0,283.0,44.18988591340468,9.412649947831977,2,0.213656714820866,4,9.323647450720784,11.124834707324313,3,0,2,1,36.822609497479206,27.136590344629948,1
304.0,201.0,72.1448669361994,8.044484160894054,3,0.2647771904158129,3,32.58796541041192,6.234561742952206,2,0,0,0,50.25872147817709,30.867344574530943,0
346.0,298.0,82.95306858515592,8.687918112076721,4,1.0888268382491004,0,30.43969950190449,3.902363963614752,1,2,2,0,15.683654927431473,37.38202954324427,0
309.0,223.0,43.89052269267285,9.492539699789315,4,0.8560019808719288,9,8.462610594000985,8.289367472916886,3,0,0,1,32.44587387781044,28.783486196048536,1
87.0,355.0,25.73080567202617,6.040752981128866,5,0.6344056775601261,5,11.40956247676947,12.580311950005589,3,2,1,0,6.045421279894124,28.467343888415705,2
213.0,159.0,68.05554172435839,3.726136113056284,1,1.4434429710559422,11,9.291736816755714,8.325595083509658,3,0,0,0,41.06347516496324,32.395368640871965,1
242.0,210.0,71.06854755018068,6.933952833458362,2,1.154039952810378,4,27.854936832185228,12.109164207384328,4,2,2,0,14.625338448324726,23.43689754272304,2
225.0,250.0,107.38348623710336,6.3749913205222,3,1.218614497157126,11,37.95274390016547,6.94056861088782,2,0,1,0,26.64716986105172,44.822939907796254,2
210.0,350.0,46.43156595868267,8.670682127093212,3,0.2182383762905062,13,14.342497323995657,3.0240537849144955,1,0,2,1,6.129383349643839,20.916115162518327,1
101.0,204.0,30.68022290839408,4.126953025815501,5,0.508899905909759,5,39.852701346985896,12.60489544153061,2,0,2,1,55.96454336487954,20.32839142178005,2
122.0,243.0,42.01593439523828,1.317375173349047,3,0.3810015969686688,11,6.667509687719633,10.110914251143372,4,0,1,1,14.446793378735515,33.83212102565878,1
212.0,256.0,109.68938852633904,3.147953482594468,4,1.3320169354891311,2,33.60858580305478,4.218917650603834,1,2,0,0,29.370256456872383,32.53941383567767,0
316.0,243.0,15.078153063353517,7.909617675552896,5,0.2605247446642395,10,11.52588754868053,9.444135757732573,4,2,0,0,49.98932523690279,40.70993732445366,1
89.0,230.0,106.60016032725493,5.106765433929607,1,1.3247749512938851,13,31.364924342171264,6.705206115066733,0,1,1,0,46.486311564500674,22.9133888114335,1
242.0,175.0,113.53583445990718,3.5277050518465614,1,0.7124102620965469,6,31.09395019281432,4.558996298861223,4,2,0,1,55.17572399821942,30.857250991835187,0
171.0,106.0,59.896747732968805,3.384741479279128,3,0.9697400790682984,10,9.535548376213516,12.547693499638196,1,1,2,1,15.242295950623646,32.47009907682148,1
123.0,289.0,83.87340792952622,5.274222840636516,2,0.3744950054822391,11,33.81216361697865,4.7589708140147495,0,1,0,1,15.850304608693964,40.605200267348266,1
123.0,325.0,88.03491671794633,0.7921605358925801,1,0.7270621737937658,8,32.61824405330847,14.43365882591092,4,1,0,1,17.650109724646263,42.92764569854503,2
215.0,142.0,60.05977145390735,1.7364526871730346,4,0.4472255152431087,2,30.67917097953484,9.1300480915499,3,0,0,1,35.065547314419135,39.97704702298192,0
182.0,227.0,118.25131122022437,5.754470680825621,5,1.2550632264746424,5,39.32006717497957,11.501284391315464,0,1,2,1,6.888409060775065,38.72583207977599,0
273.0,243.0,67.77268260864915,6.415683804648365,2,0.4614215825047911,11,9.701721725652812,9.095972028461247,0,2,2,0,30.354494986359494,27.68457277636284,1
328.0,160.0,16.166448249822267,4.375385797642964,3,0.6388760350869352,13,5.084063234862319,12.918997042431236,3,2,1,0,55.08097592399626,29.09146873987724,1
195.0,224.0,110.98306296627652,8.008871164858117,4,0.3795822492570735,2,34.4036327498391,5.742677934793739,3,2,2,1,16.53438636461445,38.02334404028069,0
150.0,90.0,90.56516637185644,3.635276679267397,3,0.2878855869694101,5,15.12900714815011,8.09966287202399,0,2,0,1,9.39931105099367,32.91380990015317,0
190.0,169.0,94.36080564980064,6.882692996837445,2,0.1880980800075471,3,18.32373611947127,9.367358317626838,0,2,0,1,46.47901138026026,35.76714402257613,0
164.0,397.0,87.63970397005521,7.063624115346261,2,1.447124570862822,10,5.136302489983463,4.385472781611375,2,2,2,0,34.50069735864386,41.70314679301948,1
262.0,342.0,67.77268260864915,6.958671552483088,3,0.2978028091254175,12,14.00867017240696,3.931226088292513,1,0,2,0,10.90252902838964,35.74858700651531,0
127.0,206.0,28.96637205068447,4.423857377028195,1,1.1832156142341284,4,38.79701908946603,5.411775875447477,2,2,0,0,11.37847561376494,34.946754171934714,2
106.0,282.0,16.619766697513768,5.235938628873173,1,1.4914509184530305,8,11.40238796309961,9.041894817834455,3,1,2,1,13.413558330462257,23.882815179473123,1
105.0,332.0,31.478999121850755,2.923854213772604,4,0.958280249650126,0,27.37093397360417,9.674624928582226,4,2,0,1,23.16957023410696,34.16702002128353,0
93.0,178.0,47.16349662462226,7.971135709659366,3,1.451172115513562,2,13.83280025303059,3.581157887028602,3,0,1,0,6.75098708288132,27.372815035206305,2
199.0,268.0,108.51680045178225,3.010591041667916,1,0.5627103575589543,13,30.19794928310661,14.858176328527612,3,2,0,1,56.27996218315542,20.864619370328835,1
179.0,214.0,78.76873526956877,0.6194235177426071,4,0.4018708437044604,13,14.956434774319716,4.200851527700792,2,2,1,1,53.48489860227909,32.276220108624614,2
214.0,312.0,94.10195437820708,7.137298784153435,1,0.7367149402420932,10,22.24534895192133,4.393092688785689,1,2,2,0,46.513711289469576,23.52994582208945,1
174.0,168.0,86.55870302835632,1.982246187680984,1,0.6618448103680638,9,26.23391168847916,7.73685327076838,1,0,2,0,13.727471712815538,37.9208425213269,2
289.0,368.0,105.76440161898827,0.7589236627743826,3,1.043216689968829,12,31.721104100009907,13.309952766611111,2,0,2,0,8.72053413369996,27.245020020333143,0
186.0,110.0,66.15717162145543,1.2280538571456758,2,0.9645104848421864,10,29.83028943166822,11.768571880919612,3,2,2,0,9.99027735627533,30.107631882321517,2
247.0,273.0,96.48632614952756,2.818053006326866,4,0.3523912801887975,8,20.238092782092547,7.641916374218907,1,1,1,1,28.390323871432784,21.207905123182748,0
171.0,359.0,19.403150510935504,0.7233141808457282,5,0.9046148729880666,13,27.183803664523897,11.051171057727036,4,1,0,0,57.95942962096575,25.577610351984085,1
227.0,347.0,52.98933139078053,2.033845383816036,1,1.3192383015980629,3,33.5630702679225,4.747378230903289,0,1,2,1,34.29179731885972,35.969144677398866,0
203.0,283.0,70.41409601710842,6.219176671567484,1,1.2903996624288556,14,27.480463450127395,6.045781576517706,4,0,2,0,22.049485192977265,33.06856169046144,1
135.0,192.0,68.43144399537702,9.298088225529176,1,1.4424508969933414,4,13.81725689289686,4.6981429371448105,2,0,1,1,12.489024319816693,37.3771922680086,1
248.0,349.0,83.03567934319332,5.253296462699765,5,0.4410649699193033,9,29.062546970482376,7.793127965224335,3,2,0,1,35.58733225502087,34.88590768591593,0
217.0,142.0,112.82581181458876,7.308916253799647,5,0.3275157523321042,12,24.42422501898841,4.76369990483736,4,2,1,0,27.224509379946088,39.02486650275118,2
87.0,243.0,96.09371650682849,3.058689268917888,1,0.8748371122489729,10,15.154480431032336,13.1604264708083,0,1,0,1,50.20142812822008,27.143783245414383,2
186.0,229.0,113.5011081939444,3.969153527184366,2,1.007071173029611,6,18.815138459274745,9.18649112670364,3,2,1,0,34.11804772624236,30.547219221685594,0
145.0,199.0,43.82815386524265,1.7199062795031832,1,0.7145803914706989,9,13.597358362956054,3.850581880188631,0,1,1,0,21.36797971765223,42.64169265056046,1
335.0,118.0,107.44137278645776,6.604898327275808,2,0.4359992405122204,6,23.89939177402884,14.88797761006338,0,1,0,0,18.942027691197044,38.61530974450626,0
108.0,108.0,97.48851201769884,9.43929920693106,5,0.2456010859572801,1,17.30791923418058,4.94553713285764,1,2,0,0,59.962908622127856,39.821907630416376,0
339.0,119.0,24.82811430501107,3.1108973412370675,3,1.0460675548985292,8,30.76563649631015,8.095150688234423,1,2,1,1,6.794314566137398,33.450741842188094,2
313.0,329.0,50.17046333823629,6.788079540824842,2,1.0615555573760365,3,17.389933159433877,12.100908900109363,2,1,0,1,34.38905453948095,25.90862463194761,2
242.0,128.0,21.905933189416118,8.332898221466404,5,1.026568312959881,8,33.01232755637153,10.419491611033973,0,2,2,0,51.92030643938466,34.07862887655755,1
140.0,174.0,54.90719794030573,5.097005334898641,3,1.058330970700092,3,16.020472750449265,14.01643887719,1,2,0,1,45.97995421942059,29.199634322719596,2
306.0,252.0,79.15972050374006,5.274222840636516,5,1.270964161648754,3,34.666970822544414,7.3924628003025905,1,2,2,0,41.44063705603176,28.191513604755635,0
286.0,303.0,110.07077800116504,4.629013486437465,5,0.7698715653879012,9,5.836307803766644,4.951517583087291,4,0,0,0,53.79488612991672,44.14309562631934,0
254.0,197.0,45.457652766254455,7.285038206044104,2,0.4779650259672201,13,7.79222161858527,10.358573579798094,4,2,2,1,45.775444045450016,44.828053785389535,1
255.0,264.0,96.47279286924172,8.579690057490202,1,0.989171872974574,2,34.142028384461895,5.33265180546371,0,2,1,0,29.198153301770944,23.62268477260165,0
335.0,193.0,57.362064186833535,1.0134026688700748,2,0.2150098691799042,7,28.07697314418092,13.479616993363324,3,2,0,0,53.7826324543063,21.342968797725828,2
197.0,103.0,62.64841003569849,8.812063396027888,5,0.3582920137343562,13,23.59964340349636,9.774586790231284,1,1,1,0,41.35744695050163,41.487639324648015,1
93.0,332.0,39.91184675839955,5.274222840636516,3,0.7910690089072077,5,37.48538951666829,13.504932140457996,4,0,1,0,5.108769215136855,36.91963627127804,0
271.0,195.0,54.30226640479202,6.718352079144606,1,1.2392906955805971,6,24.980774528021072,7.837952188133443,0,0,2,1,40.61942045163107,44.49706173614355,1
196.0,337.0,61.52237429573162,3.744922067605664,4,0.7978840393482275,5,36.73687690927076,11.0289931645885,2,2,0,0,37.71945733739733,29.174087607613668,0
201.0,365.0,68.83951463685716,3.064863032110687,5,1.4399372879420778,0,8.103489230848162,13.689511255260774,0,0,0,1,52.95441603879463,35.418240322079846,0
213.0,318.0,110.00031890111003,2.160622185911968,5,0.9433764201574916,3,26.08407698763426,11.821537946505003,3,2,0,0,17.92788443509926,43.20144606566174,0
214.0,348.0,65.6777851038881,4.789605451380516,4,1.311856978348977,2,31.550575354587707,4.373026845953691,1,2,2,0,47.25060790875106,44.43642890628646,0
348.0,179.0,62.86236131454857,6.736060613022233,2,0.5437592868679755,5,20.572602154930014,14.474614051360115,2,1,1,1,25.16936197090085,21.270532265044118,2
232.0,124.0,65.3575264348359,7.803711544776375,1,0.9155839993988067,0,6.653299278436778,5.514909896097455,3,1,2,1,48.58994469150639,32.727867061933686,2
208.0,212.0,67.77268260864915,4.956223108603408,1,0.2479791076471205,8,29.668525069645863,7.464252912782742,0,0,2,0,39.82375785458836,38.64898645327979,2
106.0,375.0,74.30453711685655,4.016064918691398,1,1.2655025269336475,12,24.091140351446008,10.12575832051888,2,2,1,0,50.9460828226027,26.8429044899055,1
208.0,150.0,78.93897789676711,6.9197871611892605,2,0.3773521913100384,4,35.162665452028975,12.445913359821851,4,1,0,0,39.32307913794477,43.12908527810501,2
88.0,127.0,79.80835509852044,2.600049487360702,5,0.5906283814298922,14,32.785421554780385,4.293757900913703,2,1,2,0,28.549909492459165,43.87126546319351,1
149.0,283.0,101.33589248017203,9.100302919196734,1,1.406127848856652,5,22.04785972890697,10.171465785288053,4,2,1,1,13.309015101677602,39.34540979400863,2
199.0,195.0,82.70388784839322,2.497441188246169,1,0.1553632229812695,3,6.46390297006174,12.827810052615703,0,2,2,0,44.70376938594292,43.98375489145697,0
154.0,110.0,44.94888422566584,7.103750657445442,3,0.215163795256321,14,32.9263485334649,10.821176125265447,3,0,0,1,25.02531924317173,37.01754894661202,1
157.0,319.0,67.77268260864915,9.85195665404458,4,1.249554966517459,1,37.08330765865077,7.296453548818498,4,0,1,0,19.970739545866465,43.919151581040495,2
289.0,301.0,100.23957237264544,9.479634792801177,5,0.4002079868301618,0,14.049940526354517,4.80407741739622,4,1,1,0,16.317202053989426,22.72236930136716,0
213.0,279.0,19.271201806677503,3.3122851882705224,2,1.227574944183201,4,26.4138133944806,6.472351220223148,3,1,2,0,54.57156070191813,28.32378807364372,2
182.0,353.0,53.82100838053239,2.095103874485332,4,0.5403171361358821,2,27.122793603806898,11.210542009282534,0,1,1,0,20.242010288781906,26.34206089514435,0
121.0,153.0,61.29943605381364,4.608175941681333,5,0.7030055988779778,4,9.478967271946852,6.782048915864163,0,1,0,1,13.584773750478298,24.104484522154618,0
213.0,112.0,24.66383849094437,7.863687388690534,2,0.3758367725692105,7,31.2932406039108,6.234825344532368,3,2,0,0,46.05351853998142,40.17549308438137,1
166.0,284.0,24.13311313998299,4.0183495177814805,5,1.367364109844187,5,15.81265806716469,10.88133228204698,1,1,2,1,39.638223777346816,36.50704203312138,2
213.0,146.0,38.18461597971743,7.556276089190822,2,0.209208271208627,9,37.995511526806574,10.61479264371562,0,0,2,1,13.92542514558039,33.84287702690828,1
167.0,91.0,113.36554454274804,4.778359277307032,4,0.7718711601788156,6,32.681252581431835,6.8810495298834295,1,2,2,0,22.26664890664218,24.98189548523032,0
268.0,337.0,46.01368383181523,6.517827302747337,3,0.5775100843404022,12,36.60725846331383,14.02231848497722,0,2,1,1,36.847394903924126,27.31360629701909,1
171.0,96.0,90.00886365693091,9.877865370452051,5,0.9573215398670736,2,30.69589893162646,3.8395944824572648,1,2,1,1,12.364670363723636,25.029779061822605,0
327.0,245.0,58.47466062194372,1.8326406578355077,5,0.639511767095507,7,21.052831088411253,8.93744060338224,2,2,0,1,6.57373856575146,44.082933744443935,0
211.0,351.0,54.43022882326162,6.559153580011081,2,0.780033334397245,12,15.63979250807526,5.690883470934244,4,0,0,0,24.74180016193777,41.16493174337853,1
134.0,97.0,67.17460188883098,1.295366382667398,5,1.1733875577804471,0,5.108347599141396,14.531484915970676,4,0,1,1,9.868219942474934,38.34542053635978,0
128.0,364.0,79.46353552649487,4.200559505952004,4,0.7762192581093951,4,7.273204621694848,6.267204459520016,3,1,2,1,7.27104172615792,32.46933240804458,0
349.0,221.0,99.21325368993936,1.060782523227299,4,0.3963352864687237,11,22.89839535518241,8.381468317644757,3,0,2,0,7.693352491754846,42.53792924942461,0
320.0,255.0,20.33738878821112,5.4207707737073365,1,0.7324680818361685,3,17.114500256823746,13.486064665333313,3,2,1,1,41.14527419598275,41.167808363361175,2
314.0,243.0,33.956823631475515,3.675409491068887,5,0.7959627358355194,12,30.053458346967084,5.141251120486867,2,1,2,1,26.117854584338737,33.082577941007806,1
159.0,221.0,69.92082697958473,6.0287444963362775,3,1.0873169681620511,6,27.461871767843853,8.132453940886547,4,0,1,0,46.84560601687419,44.15038551188729,2
216.0,292.0,16.07534920400949,3.071918504705782,5,0.2946978613431049,14,20.47931581590512,6.75617383811268,0,0,0,0,9.050284627389017,28.30283761326571,1
105.0,166.0,73.89031314043429,0.919241053315584,1,0.3962483736954544,10,36.03843102845124,12.491953021306472,3,2,1,1,59.593482590094034,32.04665065826009,2
290.0,126.0,67.77268260864915,2.8851018411822484,1,0.3561377205063027,0,7.2129521298911,4.930664687602077,3,1,1,0,47.63068446779501,38.23604831570929,0
168.0,319.0,81.9403612318996,6.6065743811343625,3,0.7825187531593146,2,13.28084852521532,6.9239399550984935,4,2,2,1,16.267123830920113,27.13044889428456,0
206.0,275.0,88.06381512061961,4.885126576692563,1,0.5426067996024782,4,39.49912236960908,8.691906797976642,1,0,1,0,44.25691589998164,39.589114270457245,0
231.0,231.0,49.92674068120758,7.359636229681989,5,1.0007349010984936,8,34.08537415819247,5.3455788940935935,0,0,0,1,52.76125759339234,39.787310822143866,2
193.0,300.0,68.25643534161736,7.445651858700178,3,0.1880840843814634,10,30.99515083469879,6.801303409059035,4,2,0,1,49.93417901707232,36.36834874369768,1
104.0,186.0,88.8449449255732,0.7799660624070406,4,0.9425530033812948,14,29.371094444859384,11.638772169193183,1,0,2,0,5.198510130385342,42.10282068227619,2
139.0,239.0,31.524123580768983,4.6330546576397005,3,0.6880746296073592,9,18.754860661506328,3.446557174777525,2,2,1,0,41.62507361035182,43.49776416780922,1
302.0,143.0,97.72776565285032,1.1270111887427008,3,1.010713357245558,4,39.47214338885412,13.291858206017276,0,1,0,0,53.4247241538863,33.701363225401394,0
306.0,318.0,69.96844168125727,2.626241787897,5,1.223974447405526,2,37.96034391931575,3.283112388278703,0,1,1,1,9.530410491262757,26.69877915899434,0
213.0,305.0,55.78025617809943,2.743147935639872,5,1.156774353837177,2,29.645663808808774,7.141132895302242,2,0,2,0,38.84403058363604,30.5584648302934,0
158.0,164.0,95.23317222961904,1.9609441082016716,3,1.0189352963068776,2,37.30181056090247,4.528143767547165,3,1,1,0,33.211570646892014,37.81556140805661,0
206.0,133.0,89.14168473567713,8.908129233920164,5,1.3700625084425666,3,27.62757456674024,10.16412818583888,1,0,2,1,25.8989140495157,23.37513041651373,0
